5000.0,1566.0,4.0
5000.0,1224.0,5.0
5000.0,1477.0,4.0
5000.0,2124.0,4.0
5000.0,1627.0,5.0
5000.0,1173.0,4.0
5000.0,1837.0,3.0
5000.0,1889.0,4.0
5000.0,1920.0,4.33
5000.0,1336.0,4.29
5000.0,1481.0,5.0
5000.0,205.0,4.21
5000.0,236.0,5.0
5000.0,53.0,4.16
5000.0,1227.0,4.0
5000.0,38.0,3.0
5000.0,2148.0,5.0
5000.0,1205.0,4.0
5000.0,666.0,5.0
5000.0,182.0,5.0
5000.0,1507.0,5.0
5000.0,1507.0,5.0
5000.0,86.0,5.0
5000.0,182.0,5.0
5000.0,675.0,5.0
5000.0,675.0,5.0
5001.0,825.0,3.67
5001.0,1050.0,4.5
5001.0,1646.0,2.0
5001.0,1625.0,4.0
5001.0,300.0,4.0
5001.0,2184.0,5.0
5001.0,2266.0,4.0
5001.0,104.0,4.0
5001.0,1173.0,4.0
5001.0,1782.0,5.0
5001.0,1849.0,3.0
5001.0,49.0,4.67
5001.0,1391.0,5.0
5001.0,1818.0,4.33
5001.0,647.0,3.33
5001.0,1164.0,2.0
5001.0,1394.0,4.6
5001.0,1953.0,4.0
5001.0,1731.0,3.67
5001.0,342.0,4.11
5001.0,2230.0,3.0
5001.0,1566.0,4.0
5001.0,675.0,5.0
5001.0,86.0,5.0
5001.0,1466.0,5.0
5001.0,716.0,5.0
5001.0,305.0,5.0
5001.0,1466.0,5.0
5001.0,1284.0,5.0
5001.0,675.0,5.0
5002.0,191.0,3.86
5002.0,2.0,4.16
5002.0,1514.0,4.0
5002.0,1312.0,5.0
5002.0,2098.0,5.0
5002.0,603.0,4.25
5002.0,1058.0,4.5
5002.0,824.0,5.0
5002.0,1422.0,4.17
5002.0,1977.0,4.33
5002.0,1000.0,4.5
5002.0,934.0,4.1
5002.0,364.0,4.0
5002.0,967.0,5.0
5002.0,74.0,4.06
5002.0,1520.0,3.43
5002.0,567.0,4.5
5002.0,759.0,4.17
5002.0,626.0,4.22
5002.0,410.0,4.0
5002.0,675.0,5.0
5002.0,305.0,5.0
5002.0,675.0,5.0
5002.0,1284.0,5.0
5002.0,1284.0,5.0
5002.0,716.0,5.0
5002.0,1507.0,5.0
5002.0,666.0,5.0
5003.0,1492.0,5.0
5003.0,517.0,3.0
5003.0,2118.0,2.0
5003.0,2264.0,4.0
5003.0,1010.0,4.0
5003.0,1569.0,4.0
5003.0,1913.0,5.0
5003.0,638.0,4.09
5003.0,508.0,5.0
5003.0,1022.0,3.0
5003.0,742.0,4.33
5003.0,249.0,5.0
5003.0,1423.0,5.0
5003.0,1583.0,3.75
5003.0,729.0,4.0
5003.0,1416.0,4.33
5003.0,71.0,5.0
5003.0,1731.0,3.67
5003.0,633.0,3.0
5003.0,934.0,4.1
5003.0,1507.0,5.0
5003.0,1898.0,5.0
5003.0,1507.0,5.0
5003.0,716.0,5.0
5003.0,182.0,5.0
5003.0,666.0,5.0
5003.0,1466.0,5.0
5003.0,675.0,5.0
5004.0,1481.0,5.0
5004.0,178.0,4.0
5004.0,114.0,4.29
5004.0,796.0,5.0
5004.0,1105.0,4.29
5004.0,2021.0,5.0
5004.0,2087.0,2.0
5004.0,1651.0,4.25
5004.0,46.0,4.41
5004.0,828.0,4.75
5004.0,582.0,3.67
