5000.0,3653.0,5.0
5000.0,102.0,5.0
5000.0,4102.0,5.0
5000.0,122.0,5.0
5000.0,4303.0,5.0
5000.0,4162.0,5.0
5000.0,3651.0,5.0
5000.0,3616.0,5.0
5000.0,4310.0,5.0
5000.0,110.0,5.0
5000.0,129.0,5.0
5000.0,3943.0,5.0
5000.0,3032.0,5.0
5000.0,99.0,1.0
5000.0,4036.0,1.0
5000.0,13.0,1.0
5000.0,4147.0,1.0
5000.0,4032.0,1.0
5000.0,4032.0,1.0
5001.0,78.0,5.0
5001.0,3732.0,5.0
5001.0,3559.0,5.0
5001.0,3599.0,5.0
5001.0,180.0,5.0
5001.0,122.0,5.0
5001.0,4024.0,5.0
5001.0,4040.0,5.0
5001.0,3638.0,5.0
5001.0,4337.0,5.0
5001.0,3757.0,5.0
5001.0,66.0,1.0
5001.0,4147.0,1.0
5001.0,3743.0,1.0
5001.0,3869.0,1.0
5001.0,4036.0,1.0
5001.0,13.0,1.0
5001.0,3869.0,1.0
5001.0,99.0,1.0
5001.0,99.0,1.0
5001.0,4147.0,1.0
5002.0,36.0,5.0
5002.0,3531.0,5.0
5002.0,33.0,5.0
5002.0,229.0,5.0
5002.0,3558.0,5.0
5002.0,3899.0,5.0
5002.0,1974.0,5.0
5002.0,3924.0,5.0
5002.0,4316.0,5.0
5002.0,3703.0,5.0
5002.0,4267.0,5.0
5002.0,4153.0,5.0
5002.0,3804.0,5.0
5002.0,18.0,1.0
5002.0,13.0,1.0
5002.0,3743.0,1.0
5002.0,3770.0,1.0
5002.0,4147.0,1.0
5002.0,66.0,1.0
5002.0,66.0,1.0
5002.0,13.0,1.0
5003.0,4032.0,1.0
5003.0,3735.0,5.0
5003.0,236.0,5.0
5003.0,216.0,5.0
5003.0,3455.0,5.0
5003.0,3680.0,5.0
5003.0,124.0,5.0
5003.0,4033.0,5.0
5003.0,3604.0,5.0
5003.0,3685.0,5.0
5003.0,4253.0,5.0
5003.0,3845.0,5.0
5003.0,3621.0,5.0
5003.0,3869.0,1.0
5003.0,3743.0,1.0
5003.0,18.0,1.0
5003.0,4036.0,1.0
5003.0,13.0,1.0
5003.0,18.0,1.0
5004.0,140.0,5.0
5004.0,3795.0,5.0
5004.0,3951.0,5.0
5004.0,3704.0,5.0
5004.0,4171.0,5.0
5004.0,3506.0,5.0
5004.0,3718.0,5.0
5004.0,4288.0,5.0
5004.0,4014.0,5.0
5004.0,3649.0,5.0
5004.0,3713.0,5.0
5004.0,2683.0,5.0
5004.0,4036.0,1.0
5004.0,3770.0,1.0
5004.0,99.0,1.0
5004.0,66.0,1.0
5004.0,4147.0,1.0
5004.0,4032.0,1.0
5004.0,4032.0,1.0
5004.0,3743.0,1.0
5005.0,4239.0,5.0
5005.0,3837.0,5.0
5005.0,4136.0,5.0
5005.0,4105.0,5.0
5005.0,4375.0,5.0
5005.0,3579.0,5.0
5005.0,4052.0,5.0
5005.0,251.0,5.0
5005.0,219.0,5.0
5005.0,4080.0,5.0
5005.0,3860.0,5.0
5005.0,13.0,1.0
5005.0,3770.0,1.0
5005.0,3869.0,1.0
5005.0,66.0,1.0
5005.0,13.0,1.0
5005.0,3770.0,1.0
5005.0,3743.0,1.0
5005.0,3743.0,1.0
5006.0,3927.0,5.0
5006.0,3825.0,5.0
5006.0,183.0,5.0
5006.0,3795.0,5.0
5006.0,4290.0,5.0
5006.0,4268.0,5.0
5006.0,4013.0,5.0
5006.0,2651.0,5.0
5006.0,209.0,5.0
5006.0,3711.0,5.0
5006.0,3538.0,5.0
5006.0,4029.0,5.0
5006.0,4032.0,1.0
5006.0,13.0,1.0
5006.0,99.0,1.0
5006.0,3770.0,1.0
5006.0,3869.0,1.0
5006.0,4036.0,1.0
5006.0,13.0,1.0
5006.0,4032.0,1.0
5006.0,66.0,1.0
5006.0,4147.0,1.0
5007.0,3847.0,5.0
5007.0,3981.0,5.0
5007.0,3764.0,5.0
5007.0,4294.0,5.0
5007.0,3504.0,5.0
5007.0,3626.0,5.0
5007.0,130.0,5.0
5007.0,70.0,5.0
5007.0,3898.0,5.0
5007.0,4166.0,5.0
5007.0,99.0,5.0
5007.0,3715.0,5.0
5007.0,4147.0,1.0
5007.0,3770.0,1.0
5007.0,4036.0,1.0
5007.0,3869.0,1.0
5007.0,3770.0,1.0
5007.0,66.0,1.0
5007.0,66.0,1.0
