UserID,ItemID,Rating,TripType
5000,2024,5.0,SOLO
5000,443,5.0,SOLO
5000,919,5.0,SOLO
5000,308,5.0,SOLO
5000,359,5.0,SOLO
5000,135,5.0,SOLO
5000,1969,5.0,SOLO
5000,685,5.0,SOLO
5000,1247,5.0,SOLO
5000,1009,5.0,SOLO
5000,220,5.0,SOLO
5000,2010,5.0,SOLO
5000,1458,5.0,SOLO
5000,707,5.0,SOLO
5000,114,5.0,SOLO
5000,1143,5.0,SOLO
5000,1116,5.0,SOLO
5000,1628,5.0,SOLO
5000,1983,5.0,SOLO
5000,531,1.0,SOLO
5000,1577,1.0,SOLO
5000,224,1.0,SOLO
5000,855,1.0,SOLO
5000,733,1.0,SOLO
5000,1577,1.0,SOLO
5000,680,1.0,SOLO
5001,86,5.0,SOLO
5001,1933,5.0,SOLO
5001,1093,5.0,SOLO
5001,1318,5.0,SOLO
5001,480,5.0,SOLO
5001,214,5.0,SOLO
5001,2241,5.0,SOLO
5001,1121,5.0,SOLO
5001,944,5.0,SOLO
5001,2183,5.0,SOLO
5001,780,5.0,SOLO
5001,605,5.0,SOLO
5001,1574,5.0,SOLO
5001,376,5.0,SOLO
5001,791,5.0,SOLO
5001,1362,5.0,SOLO
5001,112,5.0,SOLO
5001,1458,5.0,SOLO
5001,2249,5.0,SOLO
5001,1988,5.0,SOLO
5001,69,5.0,SOLO
5001,534,5.0,SOLO
5001,298,1.0,SOLO
5001,224,1.0,SOLO
5001,422,1.0,SOLO
5001,224,1.0,SOLO
5001,531,1.0,SOLO
5001,1577,1.0,SOLO
5001,733,1.0,SOLO
5001,855,1.0,SOLO
5002,435,5.0,SOLO
5002,1621,5.0,SOLO
5002,1595,5.0,SOLO
5002,1755,5.0,SOLO
5002,828,5.0,SOLO
5002,980,5.0,SOLO
5002,1363,5.0,SOLO
5002,169,5.0,SOLO
5002,1778,5.0,SOLO
5002,816,5.0,SOLO
5002,1706,5.0,SOLO
5002,545,5.0,SOLO
5002,1744,5.0,SOLO
5002,704,5.0,SOLO
5002,429,5.0,SOLO
5002,830,5.0,SOLO
5002,1651,5.0,SOLO
5002,778,5.0,SOLO
5002,1749,5.0,SOLO
5002,422,1.0,SOLO
5002,224,1.0,SOLO
5002,298,1.0,SOLO
5002,298,1.0,SOLO
5002,733,1.0,SOLO
5002,855,1.0,SOLO
5002,1577,1.0,SOLO
5003,517,5.0,SOLO
5003,910,5.0,SOLO
5003,107,5.0,SOLO
5003,943,5.0,SOLO
5003,800,5.0,SOLO
5003,1625,5.0,SOLO
5003,361,5.0,SOLO
5003,1121,5.0,SOLO
5003,1926,5.0,SOLO
5003,1558,5.0,SOLO
5003,1588,5.0,SOLO
5003,0,5.0,SOLO
5003,733,1.0,SOLO
5003,383,5.0,SOLO
5003,2127,5.0,SOLO
5003,1182,5.0,SOLO
5003,1577,1.0,SOLO
5003,1577,1.0,SOLO
5003,298,1.0,SOLO
5003,422,1.0,SOLO
5003,422,1.0,SOLO
5003,979,1.0,SOLO
5003,979,1.0,SOLO
5003,855,1.0,SOLO
5004,1905,5.0,SOLO
5004,312,5.0,SOLO
5004,1469,5.0,SOLO
5004,429,5.0,SOLO
5004,146,5.0,SOLO
5004,1017,5.0,SOLO
5004,596,5.0,SOLO
5004,1394,5.0,SOLO
5004,962,5.0,SOLO
5004,1768,5.0,SOLO
5004,1163,5.0,SOLO
5004,958,5.0,SOLO
5004,35,5.0,SOLO
5004,1101,5.0,SOLO
5004,1290,5.0,SOLO
5004,1301,5.0,SOLO
5004,1252,5.0,SOLO
5004,1111,5.0,SOLO
5004,471,5.0,SOLO
5004,741,5.0,SOLO
5004,2031,5.0,SOLO
5004,46,1.0,SOLO
5004,298,1.0,SOLO
5004,298,1.0,SOLO
5004,680,1.0,SOLO
5004,224,1.0,SOLO
5004,1577,1.0,SOLO
5004,855,1.0,SOLO
5005,1733,5.0,SOLO
5005,0,5.0,SOLO
5005,1548,5.0,SOLO
5005,2231,5.0,SOLO
5005,2113,5.0,SOLO
5005,162,5.0,SOLO
