UserID,ItemID,Rating,TripType
5000,231,4.27,FRIENDS
5000,894,3.5,FRIENDS
5000,563,3.25,FRIENDS
5000,1666,4.5,FRIENDS
5000,196,3.95,FRIENDS
5000,307,4.67,FRIENDS
5000,866,3.57,FRIENDS
5000,1378,4.33,FRIENDS
5000,884,4.29,FRIENDS
5000,565,5.0,FRIENDS
5000,2025,5.0,FRIENDS
5000,806,4.22,FRIENDS
5000,369,3.8,FRIENDS
5000,1350,3.33,FRIENDS
5000,495,5.0,FRIENDS
5000,1336,5.0,FRIENDS
5000,652,4.0,FRIENDS
5000,1407,4.0,FRIENDS
5000,422,5.0,FRIENDS
5000,880,5.0,FRIENDS
5000,680,5.0,FRIENDS
5000,422,5.0,FRIENDS
5001,458,4.67,FRIENDS
5001,2233,3.0,FRIENDS
5001,1269,4.0,FRIENDS
5001,407,4.0,FRIENDS
5001,2021,5.0,FRIENDS
5001,951,3.92,FRIENDS
5001,2164,5.0,FRIENDS
5001,1180,4.0,FRIENDS
5001,343,4.67,FRIENDS
5001,1931,5.0,FRIENDS
5001,2080,2.0,FRIENDS
5001,1481,5.0,FRIENDS
5001,1689,4.5,FRIENDS
5001,1412,3.75,FRIENDS
5001,2194,4.0,FRIENDS
5001,621,4.67,FRIENDS
5001,635,3.89,FRIENDS
5001,452,4.11,FRIENDS
5001,1637,4.75,FRIENDS
5001,2124,4.5,FRIENDS
5001,369,3.8,FRIENDS
5001,531,5.0,FRIENDS
5001,531,5.0,FRIENDS
5001,979,5.0,FRIENDS
5001,422,5.0,FRIENDS
5001,680,5.0,FRIENDS
5002,1719,4.5,FRIENDS
5002,1622,5.0,FRIENDS
5002,473,4.67,FRIENDS
5002,748,3.0,FRIENDS
5002,1705,4.0,FRIENDS
5002,254,3.7,FRIENDS
5002,1104,4.25,FRIENDS
5002,479,4.29,FRIENDS
5002,1330,4.1,FRIENDS
5002,1369,5.0,FRIENDS
5002,2244,5.0,FRIENDS
5002,123,4.0,FRIENDS
5002,2041,4.0,FRIENDS
5002,1563,3.75,FRIENDS
5002,1285,2.0,FRIENDS
5002,955,4.33,FRIENDS
5002,800,4.67,FRIENDS
5002,843,4.0,FRIENDS
5002,331,4.0,FRIENDS
5002,1148,4.67,FRIENDS
5002,195,4.12,FRIENDS
5002,1258,3.33,FRIENDS
5002,1515,5.0,FRIENDS
5002,422,5.0,FRIENDS
5002,422,5.0,FRIENDS
5002,531,5.0,FRIENDS
5003,1121,3.8,FRIENDS
5003,151,3.87,FRIENDS
5003,1316,4.0,FRIENDS
5003,1721,4.14,FRIENDS
5003,222,4.33,FRIENDS
5003,1332,4.33,FRIENDS
5003,114,4.0,FRIENDS
5003,574,4.5,FRIENDS
5003,709,4.0,FRIENDS
5003,2264,3.0,FRIENDS
5003,1241,4.0,FRIENDS
5003,1066,4.0,FRIENDS
5003,2161,5.0,FRIENDS
5003,387,5.0,FRIENDS
5003,1491,4.67,FRIENDS
5003,90,3.8,FRIENDS
5003,769,4.25,FRIENDS
5003,508,4.27,FRIENDS
5003,330,4.23,FRIENDS
5003,526,4.0,FRIENDS
5003,2168,4.0,FRIENDS
5003,2255,2.0,FRIENDS
5003,531,5.0,FRIENDS
5003,531,5.0,FRIENDS
5003,979,5.0,FRIENDS
5003,880,5.0,FRIENDS
5003,422,5.0,FRIENDS
5004,752,5.0,FRIENDS
5004,1481,5.0,FRIENDS
5004,1891,5.0,FRIENDS
5004,1852,4.0,FRIENDS
5004,626,4.0,FRIENDS
5004,504,4.59,FRIENDS
5004,254,3.7,FRIENDS
5004,355,4.25,FRIENDS
5004,428,4.5,FRIENDS
5004,594,4.45,FRIENDS
5004,1716,3.0,FRIENDS
5004,1747,3.0,FRIENDS
5004,704,4.33,FRIENDS
5004,1658,5.0,FRIENDS
5004,1661,4.0,FRIENDS
5004,1969,3.0,FRIENDS
5004,269,3.92,FRIENDS
5004,420,3.8,FRIENDS
5004,243,4.67,FRIENDS
5004,391,4.42,FRIENDS
5004,191,4.5,FRIENDS
5004,1185,3.0,FRIENDS
5004,422,5.0,FRIENDS
5004,880,5.0,FRIENDS
5004,979,5.0,FRIENDS
5004,680,5.0,FRIENDS
5004,880,5.0,FRIENDS
5005,335,4.44,FRIENDS
5005,370,4.28,FRIENDS
5005,766,4.0,FRIENDS
5005,1591,4.0,FRIENDS
5005,1116,4.22,FRIENDS
5005,2238,5.0,FRIENDS
5005,532,4.0,FRIENDS
5005,494,4.5,FRIENDS
5005,1949,4.0,FRIENDS
5005,1382,4.67,FRIENDS
5005,1421,5.0,FRIENDS
5005,2089,5.0,FRIENDS
5005,814,4.6,FRIENDS
5005,770,4.0,FRIENDS
5005,404,3.67,FRIENDS
5005,432,4.2,FRIENDS
5005,1532,3.0,FRIENDS
5005,1732,4.67,FRIENDS
5005,982,3.2,FRIENDS
5005,2074,5.0,FRIENDS
5005,1693,3.5,FRIENDS
5005,525,4.17,FRIENDS
5005,463,4.5,FRIENDS
5005,680,5.0,FRIENDS
5005,880,5.0,FRIENDS
5005,880,5.0,FRIENDS
5005,531,5.0,FRIENDS
5006,2096,5.0,FRIENDS
5006,1531,4.4,FRIENDS
5006,1458,3.0,FRIENDS
5006,2110,3.0,FRIENDS
5006,1891,5.0,FRIENDS
5006,1800,5.0,FRIENDS
5006,1782,4.0,FRIENDS
5006,1117,2.67,FRIENDS
5006,116,3.73,FRIENDS
5006,796,3.5,FRIENDS
5006,1219,3.0,FRIENDS
5006,1776,5.0,FRIENDS
5006,1105,4.0,FRIENDS
5006,378,4.0,FRIENDS
5006,2055,5.0,FRIENDS
5006,2132,4.0,FRIENDS
5006,319,4.5,FRIENDS
5006,1994,4.5,FRIENDS
5006,689,2.5,FRIENDS
5006,38,3.67,FRIENDS
5006,680,5.0,FRIENDS
5006,531,5.0,FRIENDS
5006,531,5.0,FRIENDS
5006,979,5.0,FRIENDS
5006,680,5.0,FRIENDS
5007,1935,4.0,FRIENDS
5007,1120,3.94,FRIENDS
5007,417,3.83,FRIENDS
5007,1340,4.57,FRIENDS
5007,956,3.0,FRIENDS
5007,24,4.0,FRIENDS
5007,1988,4.0,FRIENDS
5007,1020,4.14,FRIENDS
5007,1944,3.0,FRIENDS
5007,726,4.6,FRIENDS
5007,328,5.0,FRIENDS
5007,1290,3.5,FRIENDS
5007,1056,4.4,FRIENDS
5007,918,5.0,FRIENDS
5007,861,4.57,FRIENDS
5007,796,3.5,FRIENDS
5007,1256,3.4,FRIENDS
5007,1282,3.5,FRIENDS
5007,531,5.0,FRIENDS
5008,441,3.33,FRIENDS
5008,692,4.67,FRIENDS
5008,194,4.0,FRIENDS
5008,672,5.0,FRIENDS
5008,1220,4.33,FRIENDS
5008,1756,4.5,FRIENDS
5008,939,4.56,FRIENDS
5008,711,3.67,FRIENDS
5008,1521,3.0,FRIENDS
5008,883,4.0,FRIENDS
5008,1300,4.0,FRIENDS
5008,658,4.25,FRIENDS
5008,1595,4.0,FRIENDS
5008,122,4.09,FRIENDS
5008,53,4.07,FRIENDS
5008,134,4.0,FRIENDS
5008,450,4.0,FRIENDS
5008,1761,4.0,FRIENDS
5008,2011,4.17,FRIENDS
5008,2077,5.0,FRIENDS
5008,112,4.6,FRIENDS
5008,534,4.2,FRIENDS
5008,1213,4.5,FRIENDS
5008,979,5.0,FRIENDS
5008,531,5.0,FRIENDS
5008,422,5.0,FRIENDS
5009,726,4.6,FRIENDS
5009,543,4.38,FRIENDS
5009,1376,4.33,FRIENDS
5009,2190,4.0,FRIENDS
5009,717,5.0,FRIENDS
5009,82,4.09,FRIENDS
5009,1922,3.0,FRIENDS
5009,52,5.0,FRIENDS
5009,1107,3.0,FRIENDS
5009,546,4.0,FRIENDS
5009,2126,5.0,FRIENDS
5009,510,3.5,FRIENDS
5009,1466,4.75,FRIENDS
5009,261,3.53,FRIENDS
5009,1377,5.0,FRIENDS
5009,597,4.33,FRIENDS
5009,1369,5.0,FRIENDS
5009,1853,4.0,FRIENDS
5009,2231,5.0,FRIENDS
5009,422,5.0,FRIENDS
5009,422,5.0,FRIENDS
5009,979,5.0,FRIENDS
5009,880,5.0,FRIENDS
5009,680,5.0,FRIENDS
5010,178,4.43,FRIENDS
5010,1196,5.0,FRIENDS
5010,1176,3.5,FRIENDS
5010,2083,5.0,FRIENDS
5010,406,4.2,FRIENDS
5010,1666,4.5,FRIENDS
5010,2020,5.0,FRIENDS
5010,845,4.2,FRIENDS
5010,1184,4.0,FRIENDS
5010,1146,3.0,FRIENDS
5010,1423,4.0,FRIENDS
5010,779,3.0,FRIENDS
5010,29,4.22,FRIENDS
5010,402,4.6,FRIENDS
5010,1206,4.0,FRIENDS
5010,1580,5.0,FRIENDS
5010,345,4.32,FRIENDS
5010,1642,4.0,FRIENDS
5010,459,4.25,FRIENDS
5010,1492,4.0,FRIENDS
5010,531,5.0,FRIENDS
5010,531,5.0,FRIENDS
5010,880,5.0,FRIENDS
5010,680,5.0,FRIENDS
5011,2086,4.0,FRIENDS
5011,430,4.0,FRIENDS
5011,1237,5.0,FRIENDS
5011,170,4.29,FRIENDS
5011,1951,4.33,FRIENDS
5011,1023,4.0,FRIENDS
5011,1897,2.0,FRIENDS
5011,1387,4.0,FRIENDS
5011,366,4.0,FRIENDS
5011,2197,5.0,FRIENDS
5011,1020,4.14,FRIENDS
5011,1495,5.0,FRIENDS
5011,1026,4.5,FRIENDS
5011,926,4.05,FRIENDS
5011,193,3.64,FRIENDS
5011,599,4.2,FRIENDS
5011,1556,3.0,FRIENDS
5011,1015,3.8,FRIENDS
5011,1148,4.67,FRIENDS
5011,2140,3.0,FRIENDS
5011,531,5.0,FRIENDS
5011,880,5.0,FRIENDS
5011,422,5.0,FRIENDS
5011,880,5.0,FRIENDS
5011,422,5.0,FRIENDS
5012,1996,4.0,FRIENDS
5012,2001,5.0,FRIENDS
5012,1148,4.67,FRIENDS
5012,2048,3.5,FRIENDS
5012,958,3.5,FRIENDS
5012,1898,4.0,FRIENDS
5012,293,3.8,FRIENDS
5012,680,3.38,FRIENDS
5012,231,4.27,FRIENDS
5012,348,4.4,FRIENDS
5012,429,4.4,FRIENDS
5012,711,3.67,FRIENDS
5012,2109,5.0,FRIENDS
5012,1476,2.5,FRIENDS
5012,2053,5.0,FRIENDS
5012,2125,5.0,FRIENDS
5012,1414,5.0,FRIENDS
5012,1755,5.0,FRIENDS
5012,1176,3.5,FRIENDS
5012,99,4.14,FRIENDS
5012,1877,4.0,FRIENDS
5012,1578,4.5,FRIENDS
5012,422,5.0,FRIENDS
5012,531,5.0,FRIENDS
5012,422,5.0,FRIENDS
5013,1363,4.5,FRIENDS
5013,443,3.55,FRIENDS
5013,1646,3.0,FRIENDS
5013,1651,5.0,FRIENDS
5013,233,3.87,FRIENDS
5013,366,4.0,FRIENDS
5013,818,4.0,FRIENDS
5013,355,4.25,FRIENDS
5013,1470,4.67,FRIENDS
5013,1758,4.5,FRIENDS
5013,1160,4.0,FRIENDS
5013,1101,4.86,FRIENDS
5013,1019,5.0,FRIENDS
5013,1844,1.0,FRIENDS
5013,1432,5.0,FRIENDS
5013,764,4.67,FRIENDS
5013,1606,5.0,FRIENDS
5013,1821,4.33,FRIENDS
5013,979,5.0,FRIENDS
5013,880,5.0,FRIENDS
5013,531,5.0,FRIENDS
5013,422,5.0,FRIENDS
5013,422,5.0,FRIENDS
5014,1290,3.5,FRIENDS
5014,1289,5.0,FRIENDS
5014,1368,4.67,FRIENDS
5014,2145,4.0,FRIENDS
5014,2165,5.0,FRIENDS
5014,1274,4.0,FRIENDS
5014,366,4.0,FRIENDS
5014,2067,5.0,FRIENDS
5014,528,5.0,FRIENDS
5014,656,4.0,FRIENDS
5014,1883,4.0,FRIENDS
5014,1527,4.5,FRIENDS
5014,2119,5.0,FRIENDS
5014,2186,5.0,FRIENDS
5014,370,4.28,FRIENDS
5014,1342,4.0,FRIENDS
5014,525,4.17,FRIENDS
5014,659,4.4,FRIENDS
5014,591,4.06,FRIENDS
