5000.0,841.0,4.2
5000.0,1478.0,4.71
5000.0,269.0,3.92
5000.0,1097.0,3.5
5000.0,1416.0,4.75
5000.0,624.0,5.0
5000.0,1684.0,2.5
5000.0,1207.0,5.0
5000.0,619.0,4.67
5000.0,1304.0,5.0
5000.0,1603.0,5.0
5000.0,240.0,4.0
5000.0,2199.0,5.0
5000.0,815.0,5.0
5000.0,534.0,4.2
5000.0,45.0,3.95
5000.0,587.0,3.83
5000.0,114.0,4.0
5000.0,690.0,4.0
5000.0,913.0,4.2
5000.0,2215.0,4.0
5000.0,880.0,5.0
5001.0,801.0,3.25
5001.0,57.0,3.75
5001.0,1615.0,4.17
5001.0,552.0,3.88
5001.0,581.0,3.5
5001.0,378.0,4.0
5001.0,400.0,4.0
5001.0,1441.0,5.0
5001.0,1084.0,4.5
5001.0,769.0,4.25
5001.0,948.0,5.0
5001.0,1859.0,4.5
5001.0,1772.0,4.0
5001.0,73.0,4.0
5001.0,1284.0,4.0
5001.0,405.0,4.27
5001.0,450.0,4.0
5001.0,175.0,4.67
5001.0,880.0,5.0
5002.0,1435.0,3.0
5002.0,2139.0,5.0
5002.0,1292.0,3.0
5002.0,1612.0,5.0
5002.0,94.0,4.19
5002.0,1233.0,4.67
5002.0,183.0,4.33
5002.0,90.0,3.8
5002.0,71.0,3.0
5002.0,449.0,4.5
5002.0,1939.0,4.0
5002.0,2122.0,5.0
5002.0,405.0,4.27
5002.0,1175.0,3.0
5002.0,1763.0,3.33
5002.0,1780.0,4.33
5002.0,1548.0,5.0
5002.0,2103.0,2.0
5002.0,1844.0,1.0
5002.0,340.0,4.19
5002.0,1704.0,4.33
5002.0,880.0,5.0
5003.0,1739.0,4.5
5003.0,148.0,4.0
5003.0,2107.0,3.0
5003.0,210.0,4.0
5003.0,207.0,5.0
5003.0,437.0,5.0
5003.0,237.0,4.47
5003.0,1935.0,4.0
5003.0,917.0,4.0
5003.0,1856.0,5.0
5003.0,1222.0,5.0
5003.0,593.0,4.0
5003.0,813.0,5.0
5003.0,650.0,4.75
5003.0,1053.0,4.0
5003.0,1231.0,4.0
5003.0,2155.0,5.0
5003.0,1178.0,5.0
5003.0,5.0,4.33
5003.0,1923.0,4.0
5003.0,525.0,4.17
5003.0,880.0,5.0
5004.0,454.0,5.0
5004.0,554.0,3.93
5004.0,929.0,4.0
5004.0,1230.0,4.5
5004.0,1520.0,4.5
5004.0,352.0,4.19
5004.0,146.0,4.25
5004.0,2066.0,3.0
5004.0,1088.0,4.0
5004.0,1984.0,4.0
5004.0,1771.0,3.0
5004.0,739.0,4.0
5004.0,1765.0,4.5
5004.0,579.0,4.0
5004.0,1282.0,3.5
5004.0,473.0,4.67
5004.0,1951.0,4.33
5004.0,1025.0,4.29
5004.0,1083.0,4.5
5004.0,796.0,3.5
5004.0,1945.0,5.0
5004.0,96.0,3.83
5004.0,107.0,4.75
5004.0,1726.0,4.0
5004.0,1303.0,4.0
5004.0,880.0,5.0
5005.0,713.0,3.96
5005.0,1982.0,4.67
5005.0,1237.0,5.0
5005.0,45.0,3.95
5005.0,836.0,4.0
5005.0,1792.0,5.0
5005.0,1664.0,4.67
5005.0,2197.0,5.0
5005.0,531.0,3.44
5005.0,962.0,4.33
