5000.0,4198.0,3.0
5000.0,3811.0,5.0
5000.0,3847.0,4.5
5000.0,3658.0,5.0
5000.0,4140.0,5.0
5000.0,3.0,4.0
5000.0,3837.0,4.0
5000.0,4306.0,2.5
5000.0,3320.0,4.0
5000.0,3557.0,2.0
5000.0,13.0,5.0
5000.0,3770.0,5.0
5000.0,99.0,5.0
5000.0,13.0,5.0
5000.0,4147.0,5.0
5000.0,4036.0,5.0
5000.0,66.0,5.0
5000.0,18.0,5.0
5000.0,3743.0,5.0
5001.0,3628.0,4.0
5001.0,11.0,4.0
5001.0,4010.0,3.0
5001.0,4173.0,4.67
5001.0,3871.0,3.0
5001.0,207.0,5.0
5001.0,143.0,3.5
5001.0,175.0,3.5
5001.0,250.0,5.0
5001.0,4349.0,5.0
5001.0,3678.0,3.67
5001.0,3934.0,5.0
5001.0,203.0,3.0
5001.0,4147.0,5.0
5001.0,16.0,5.0
5001.0,13.0,5.0
5001.0,66.0,5.0
5001.0,16.0,5.0
5001.0,4036.0,5.0
5001.0,3743.0,5.0
5001.0,99.0,5.0
5001.0,66.0,5.0
5002.0,4099.0,3.0
5002.0,3903.0,4.0
5002.0,4135.0,4.0
5002.0,55.0,3.0
5002.0,3802.0,5.0
5002.0,98.0,3.0
5002.0,3970.0,1.67
5002.0,67.0,3.4
5002.0,2546.0,3.0
5002.0,3906.0,4.5
5002.0,4300.0,3.0
5002.0,4036.0,5.0
5002.0,18.0,5.0
5002.0,4032.0,5.0
5002.0,16.0,5.0
5002.0,66.0,5.0
5002.0,99.0,5.0
5002.0,3770.0,5.0
5003.0,3539.0,5.0
5003.0,4120.0,2.0
5003.0,4375.0,4.5
5003.0,231.0,4.33
5003.0,3914.0,4.0
5003.0,4099.0,3.0
5003.0,4253.0,2.0
5003.0,2592.0,5.0
5003.0,4345.0,5.0
5003.0,3573.0,4.0
5003.0,2677.0,4.0
5003.0,3124.0,4.0
5003.0,4032.0,5.0
5003.0,66.0,5.0
5003.0,16.0,5.0
