5000.0,4.0,5.0
5000.0,1269.0,5.0
5000.0,1930.0,5.0
5000.0,6.0,5.0
5000.0,485.0,5.0
5000.0,617.0,5.0
5000.0,20.0,5.0
5000.0,141.0,5.0
5000.0,37.0,5.0
5000.0,1478.0,5.0
5000.0,1266.0,5.0
5000.0,1903.0,5.0
5000.0,1218.0,5.0
5000.0,326.0,5.0
5000.0,316.0,5.0
5000.0,1778.0,5.0
5000.0,625.0,5.0
5000.0,1984.0,5.0
5000.0,314.0,5.0
5000.0,568.0,5.0
5000.0,422.0,1.0
5001.0,1376.0,5.0
5001.0,338.0,5.0
5001.0,835.0,5.0
5001.0,1840.0,5.0
5001.0,97.0,5.0
5001.0,380.0,5.0
5001.0,344.0,5.0
5001.0,790.0,5.0
5001.0,722.0,5.0
5001.0,1537.0,5.0
5001.0,72.0,5.0
5001.0,1034.0,5.0
5001.0,2131.0,5.0
5001.0,415.0,5.0
5001.0,493.0,5.0
5001.0,35.0,5.0
5001.0,2016.0,5.0
5001.0,527.0,5.0
5001.0,1062.0,5.0
5001.0,544.0,5.0
5001.0,297.0,5.0
5001.0,1473.0,5.0
5001.0,560.0,5.0
5001.0,422.0,1.0
5002.0,2111.0,5.0
5002.0,1556.0,5.0
5002.0,1159.0,5.0
5002.0,720.0,5.0
5002.0,1370.0,5.0
5002.0,1515.0,5.0
5002.0,1984.0,5.0
5002.0,1010.0,5.0
5002.0,1653.0,5.0
5002.0,1276.0,5.0
5002.0,709.0,5.0
5002.0,752.0,5.0
5002.0,531.0,5.0
5002.0,2066.0,5.0
5002.0,796.0,5.0
5002.0,47.0,5.0
5002.0,1843.0,5.0
5002.0,547.0,5.0
5002.0,1927.0,5.0
5002.0,9.0,5.0
5002.0,2030.0,5.0
5002.0,150.0,5.0
5002.0,422.0,1.0
5003.0,96.0,5.0
5003.0,745.0,5.0
5003.0,1549.0,5.0
5003.0,1302.0,5.0
5003.0,977.0,5.0
5003.0,1604.0,5.0
5003.0,1676.0,5.0
5003.0,343.0,5.0
5003.0,111.0,5.0
5003.0,1182.0,5.0
5003.0,374.0,5.0
5003.0,116.0,5.0
5003.0,674.0,5.0
5003.0,1593.0,5.0
5003.0,549.0,5.0
5003.0,1430.0,5.0
5003.0,489.0,5.0
5003.0,1975.0,5.0
5003.0,252.0,5.0
5003.0,1660.0,5.0
5003.0,946.0,5.0
5003.0,422.0,1.0
5004.0,2199.0,5.0
5004.0,1089.0,5.0
5004.0,1985.0,5.0
5004.0,1961.0,5.0
5004.0,751.0,5.0
5004.0,884.0,5.0
5004.0,2010.0,5.0
5004.0,1465.0,5.0
5004.0,1253.0,5.0
5004.0,1384.0,5.0
5004.0,592.0,5.0
5004.0,2259.0,5.0
5004.0,2013.0,5.0
5004.0,1130.0,5.0
5004.0,1173.0,5.0
5004.0,392.0,5.0
5004.0,874.0,5.0
5004.0,727.0,5.0
5004.0,1221.0,5.0
5004.0,1365.0,5.0
5004.0,958.0,5.0
5004.0,1587.0,5.0
5004.0,422.0,1.0
5005.0,333.0,5.0
5005.0,323.0,5.0
5005.0,178.0,5.0
5005.0,316.0,5.0
5005.0,1571.0,5.0
5005.0,2051.0,5.0
5005.0,1731.0,5.0
5005.0,1190.0,5.0
5005.0,629.0,5.0
5005.0,984.0,5.0
5005.0,1853.0,5.0
5005.0,1663.0,5.0
5005.0,43.0,5.0
5005.0,1075.0,5.0
5005.0,1402.0,5.0
5005.0,1210.0,5.0
5005.0,2062.0,5.0
5005.0,1790.0,5.0
5005.0,1458.0,5.0
5005.0,290.0,5.0
5005.0,893.0,5.0
5005.0,1942.0,5.0
5005.0,1945.0,5.0
5005.0,422.0,1.0
5006.0,981.0,5.0
5006.0,570.0,5.0
5006.0,1787.0,5.0
5006.0,820.0,5.0
5006.0,2203.0,5.0
5006.0,1691.0,5.0
5006.0,1471.0,5.0
5006.0,1790.0,5.0
5006.0,399.0,5.0
5006.0,612.0,5.0
5006.0,1289.0,5.0
5006.0,604.0,5.0
5006.0,1410.0,5.0
5006.0,754.0,5.0
5006.0,694.0,5.0
5006.0,688.0,5.0
5006.0,1278.0,5.0
5006.0,152.0,5.0
5006.0,1256.0,5.0
5006.0,807.0,5.0
5006.0,1160.0,5.0
5006.0,1774.0,5.0
5006.0,1515.0,5.0
5006.0,422.0,1.0
5007.0,2213.0,5.0
5007.0,1304.0,5.0
5007.0,1723.0,5.0
5007.0,1043.0,5.0
5007.0,1394.0,5.0
5007.0,500.0,5.0
5007.0,1019.0,5.0
5007.0,1927.0,5.0
5007.0,211.0,5.0
5007.0,1932.0,5.0
5007.0,1534.0,5.0
5007.0,1102.0,5.0
