UserID,ItemID,Rating,TripType
5000,2042,5.0,SOLO
5000,2001,5.0,SOLO
5000,2197,5.0,SOLO
5000,907,5.0,SOLO
5000,143,5.0,SOLO
5000,1785,5.0,SOLO
5000,912,5.0,SOLO
5000,1321,5.0,SOLO
5000,1233,5.0,SOLO
5000,1876,5.0,SOLO
5000,421,5.0,SOLO
5000,1025,5.0,SOLO
5000,1191,5.0,SOLO
5000,2135,5.0,SOLO
5000,113,5.0,SOLO
5000,414,5.0,SOLO
5000,1058,5.0,SOLO
5000,475,5.0,SOLO
5000,676,5.0,SOLO
5000,755,1.0,SOLO
5000,46,1.0,SOLO
5000,422,1.0,SOLO
5000,733,1.0,SOLO
5000,755,1.0,SOLO
5001,211,5.0,SOLO
5001,1536,5.0,SOLO
5001,243,5.0,SOLO
5001,170,5.0,SOLO
5001,1996,5.0,SOLO
5001,1468,5.0,SOLO
5001,1868,5.0,SOLO
5001,667,5.0,SOLO
5001,2132,5.0,SOLO
5001,445,5.0,SOLO
5001,25,5.0,SOLO
5001,1055,5.0,SOLO
5001,2173,5.0,SOLO
5001,1624,5.0,SOLO
5001,335,5.0,SOLO
5001,1320,5.0,SOLO
5001,804,5.0,SOLO
5001,729,5.0,SOLO
5001,1903,5.0,SOLO
5001,755,1.0,SOLO
5001,755,1.0,SOLO
5001,422,1.0,SOLO
5001,46,1.0,SOLO
5002,69,5.0,SOLO
5002,1887,5.0,SOLO
5002,1185,5.0,SOLO
5002,1818,5.0,SOLO
5002,2264,5.0,SOLO
5002,1235,5.0,SOLO
5002,1721,5.0,SOLO
5002,438,5.0,SOLO
5002,2156,5.0,SOLO
5002,808,5.0,SOLO
5002,214,5.0,SOLO
5002,1102,5.0,SOLO
5002,401,5.0,SOLO
5002,1022,5.0,SOLO
5002,329,5.0,SOLO
5002,1423,5.0,SOLO
5002,1629,5.0,SOLO
5002,1211,5.0,SOLO
5002,1547,5.0,SOLO
5002,2147,5.0,SOLO
5002,501,5.0,SOLO
5002,1446,5.0,SOLO
5002,46,1.0,SOLO
5002,755,1.0,SOLO
5002,422,1.0,SOLO
5002,733,1.0,SOLO
5003,2129,5.0,SOLO
5003,1706,5.0,SOLO
5003,174,5.0,SOLO
5003,1467,5.0,SOLO
5003,1611,5.0,SOLO
5003,654,5.0,SOLO
5003,908,5.0,SOLO
5003,33,5.0,SOLO
5003,1421,5.0,SOLO
5003,853,5.0,SOLO
5003,666,5.0,SOLO
5003,966,5.0,SOLO
5003,1292,5.0,SOLO
5003,368,5.0,SOLO
5003,1563,5.0,SOLO
5003,1845,5.0,SOLO
5003,99,5.0,SOLO
5003,880,5.0,SOLO
5003,1558,5.0,SOLO
5003,260,5.0,SOLO
5003,455,5.0,SOLO
5003,2252,5.0,SOLO
5003,1641,5.0,SOLO
5003,733,1.0,SOLO
5003,298,1.0,SOLO
5003,755,1.0,SOLO
5004,1075,5.0,SOLO
5004,835,5.0,SOLO
5004,597,5.0,SOLO
5004,1875,5.0,SOLO
5004,1549,5.0,SOLO
5004,438,5.0,SOLO
5004,1292,5.0,SOLO
5004,2158,5.0,SOLO
5004,1287,5.0,SOLO
5004,74,5.0,SOLO
5004,1422,5.0,SOLO
5004,1500,5.0,SOLO
5004,1095,5.0,SOLO
5004,433,5.0,SOLO
5004,266,5.0,SOLO
5004,933,5.0,SOLO
5004,2140,5.0,SOLO
5004,1583,5.0,SOLO
5004,1961,5.0,SOLO
5004,1736,5.0,SOLO
5004,1539,5.0,SOLO
5004,429,5.0,SOLO
5004,337,5.0,SOLO
5004,1197,5.0,SOLO
5004,46,1.0,SOLO
5004,422,1.0,SOLO
5004,755,1.0,SOLO
5004,46,1.0,SOLO
5004,733,1.0,SOLO
5005,651,5.0,SOLO
5005,599,5.0,SOLO
5005,2136,5.0,SOLO
5005,438,5.0,SOLO
5005,1165,5.0,SOLO
5005,2083,5.0,SOLO
5005,1575,5.0,SOLO
5005,735,5.0,SOLO
5005,1543,5.0,SOLO
5005,1235,5.0,SOLO
5005,362,5.0,SOLO
5005,1495,5.0,SOLO
5005,2191,5.0,SOLO
5005,1632,5.0,SOLO
5005,495,5.0,SOLO
5005,259,5.0,SOLO
5005,2048,5.0,SOLO
5005,1663,5.0,SOLO
5005,1292,5.0,SOLO
5005,2167,5.0,SOLO
5005,298,1.0,SOLO
5005,755,1.0,SOLO
5005,46,1.0,SOLO
5005,733,1.0,SOLO
5006,31,5.0,SOLO
5006,10,5.0,SOLO
5006,486,5.0,SOLO
5006,1184,5.0,SOLO
5006,1725,5.0,SOLO
5006,871,5.0,SOLO
5006,973,5.0,SOLO
5006,415,5.0,SOLO
5006,1289,5.0,SOLO
5006,175,5.0,SOLO
5006,858,5.0,SOLO
5006,1717,5.0,SOLO
5006,2257,5.0,SOLO
5006,1794,5.0,SOLO
5006,1459,5.0,SOLO
5006,1942,5.0,SOLO
5006,467,5.0,SOLO
5006,1988,5.0,SOLO
5006,338,5.0,SOLO
5006,298,1.0,SOLO
5006,755,1.0,SOLO
5006,422,1.0,SOLO
5006,298,1.0,SOLO
5007,671,5.0,SOLO
5007,1494,5.0,SOLO
5007,1955,5.0,SOLO
5007,927,5.0,SOLO
5007,290,5.0,SOLO
5007,1901,5.0,SOLO
5007,321,5.0,SOLO
5007,318,5.0,SOLO
5007,528,5.0,SOLO
5007,137,5.0,SOLO
5007,494,5.0,SOLO
5007,997,5.0,SOLO
5007,1509,5.0,SOLO
5007,1707,5.0,SOLO
5007,1556,5.0,SOLO
5007,2194,5.0,SOLO
5007,140,5.0,SOLO
5007,49,5.0,SOLO
5007,1656,5.0,SOLO
5007,1607,5.0,SOLO
5007,2049,5.0,SOLO
5007,422,1.0,SOLO
5007,755,1.0,SOLO
5007,422,1.0,SOLO
5008,1034,5.0,SOLO
5008,1680,5.0,SOLO
5008,80,5.0,SOLO
5008,1074,5.0,SOLO
5008,1329,5.0,SOLO
5008,1363,5.0,SOLO
5008,1526,5.0,SOLO
5008,452,5.0,SOLO
5008,1332,5.0,SOLO
5008,130,5.0,SOLO
5008,1450,5.0,SOLO
5008,1648,5.0,SOLO
5008,1560,5.0,SOLO
5008,336,5.0,SOLO
5008,1304,5.0,SOLO
5008,1388,5.0,SOLO
5008,1884,5.0,SOLO
5008,1269,5.0,SOLO
5008,908,5.0,SOLO
5008,653,5.0,SOLO
5008,349,5.0,SOLO
5008,2252,5.0,SOLO
5008,733,1.0,SOLO
5008,755,1.0,SOLO
5008,733,1.0,SOLO
5008,46,1.0,SOLO
5008,422,1.0,SOLO
5009,695,5.0,SOLO
5009,497,5.0,SOLO
5009,925,5.0,SOLO
5009,1882,5.0,SOLO
5009,823,5.0,SOLO
5009,989,5.0,SOLO
5009,171,5.0,SOLO
5009,1073,5.0,SOLO
5009,586,5.0,SOLO
5009,845,5.0,SOLO
5009,2213,5.0,SOLO
5009,1517,5.0,SOLO
5009,1899,5.0,SOLO
5009,684,5.0,SOLO
5009,1415,5.0,SOLO
5009,1507,5.0,SOLO
5009,71,5.0,SOLO
5009,745,5.0,SOLO
5009,1763,5.0,SOLO
5009,661,5.0,SOLO
5009,1883,5.0,SOLO
5009,1279,5.0,SOLO
5009,422,1.0,SOLO
5009,298,1.0,SOLO
5009,46,1.0,SOLO
5009,422,1.0,SOLO
5010,151,5.0,SOLO
5010,5,5.0,SOLO
5010,934,5.0,SOLO
5010,569,5.0,SOLO
5010,980,5.0,SOLO
5010,1927,5.0,SOLO
5010,2031,5.0,SOLO
5010,1188,5.0,SOLO
5010,1652,5.0,SOLO
5010,830,5.0,SOLO
5010,1219,5.0,SOLO
5010,2124,5.0,SOLO
5010,1866,5.0,SOLO
5010,935,5.0,SOLO
5010,320,5.0,SOLO
5010,439,5.0,SOLO
5010,169,5.0,SOLO
5010,643,5.0,SOLO
5010,733,1.0,SOLO
5010,733,1.0,SOLO
5010,298,1.0,SOLO
5010,298,1.0,SOLO
5010,46,1.0,SOLO
5011,1124,5.0,SOLO
5011,1521,5.0,SOLO
5011,1441,5.0,SOLO
5011,940,5.0,SOLO
5011,150,5.0,SOLO
5011,1167,5.0,SOLO
5011,1592,5.0,SOLO
5011,144,5.0,SOLO
5011,1121,5.0,SOLO
5011,1452,5.0,SOLO
5011,993,5.0,SOLO
5011,888,5.0,SOLO
5011,1617,5.0,SOLO
5011,1900,5.0,SOLO
5011,2071,5.0,SOLO
5011,1065,5.0,SOLO
5011,445,5.0,SOLO
5011,1325,5.0,SOLO
5011,1651,5.0,SOLO
5011,46,1.0,SOLO
5011,298,1.0,SOLO
5011,733,1.0,SOLO
5012,786,5.0,SOLO
5012,581,5.0,SOLO
5012,1806,5.0,SOLO
5012,557,5.0,SOLO
5012,142,5.0,SOLO
5012,1519,5.0,SOLO
5012,693,5.0,SOLO
5012,1692,5.0,SOLO
5012,906,5.0,SOLO
5012,1398,5.0,SOLO
5012,292,5.0,SOLO
5012,83,5.0,SOLO
5012,968,5.0,SOLO
5012,1580,5.0,SOLO
5012,1661,5.0,SOLO
5012,1313,5.0,SOLO
5012,925,5.0,SOLO
5012,286,5.0,SOLO
5012,1855,5.0,SOLO
5012,684,5.0,SOLO
5012,692,5.0,SOLO
5012,1302,5.0,SOLO
5012,874,5.0,SOLO
5012,733,1.0,SOLO
5012,733,1.0,SOLO
5012,755,1.0,SOLO
5012,422,1.0,SOLO
5012,46,1.0,SOLO
5013,1942,5.0,SOLO
5013,16,5.0,SOLO
5013,1744,5.0,SOLO
5013,1244,5.0,SOLO
5013,298,5.0,SOLO
5013,618,5.0,SOLO
5013,1863,5.0,SOLO
5013,42,5.0,SOLO
5013,2059,5.0,SOLO
5013,2108,5.0,SOLO
5013,2221,5.0,SOLO
5013,1323,5.0,SOLO
5013,975,5.0,SOLO
5013,627,5.0,SOLO
5013,821,5.0,SOLO
5013,1896,5.0,SOLO
5013,469,5.0,SOLO
5013,1109,5.0,SOLO
5013,2085,5.0,SOLO
5013,1174,5.0,SOLO
5013,1543,5.0,SOLO
5013,614,5.0,SOLO
5013,70,5.0,SOLO
5013,733,1.0,SOLO
5013,755,1.0,SOLO
5013,46,1.0,SOLO
5013,755,1.0,SOLO
5013,46,1.0,SOLO
5014,1180,5.0,SOLO
5014,1732,5.0,SOLO
5014,693,5.0,SOLO
5014,2150,5.0,SOLO
5014,270,5.0,SOLO
5014,1504,5.0,SOLO
5014,128,5.0,SOLO
5014,2053,5.0,SOLO
5014,83,5.0,SOLO
5014,488,5.0,SOLO
5014,151,5.0,SOLO
5014,997,5.0,SOLO
5014,2255,5.0,SOLO
5014,167,5.0,SOLO
5014,79,5.0,SOLO
5014,1810,5.0,SOLO
5014,1593,5.0,SOLO
5014,1577,5.0,SOLO
5014,59,5.0,SOLO
5014,298,1.0,SOLO
5014,755,1.0,SOLO
5014,755,1.0,SOLO
5014,733,1.0,SOLO
5015,2190,5.0,SOLO
5015,1845,5.0,SOLO
5015,777,5.0,SOLO
5015,785,5.0,SOLO
5015,623,5.0,SOLO
5015,823,5.0,SOLO
5015,1591,5.0,SOLO
5015,20,5.0,SOLO
5015,2108,5.0,SOLO
5015,533,5.0,SOLO
5015,1768,5.0,SOLO
5015,1316,5.0,SOLO
5015,1419,5.0,SOLO
5015,578,5.0,SOLO
5015,151,5.0,SOLO
5015,235,5.0,SOLO
5015,563,5.0,SOLO
5015,1652,5.0,SOLO
5015,2085,5.0,SOLO
5015,2157,5.0,SOLO
5015,422,1.0,SOLO
5015,46,1.0,SOLO
5015,755,1.0,SOLO
5016,1459,5.0,SOLO
5016,1457,5.0,SOLO
5016,651,5.0,SOLO
5016,320,5.0,SOLO
5016,394,5.0,SOLO
5016,1496,5.0,SOLO
5016,266,5.0,SOLO
5016,1679,5.0,SOLO
5016,962,5.0,SOLO
5016,1377,5.0,SOLO
5016,1651,5.0,SOLO
5016,1016,5.0,SOLO
5016,479,5.0,SOLO
5016,549,5.0,SOLO
5016,1065,5.0,SOLO
5016,1730,5.0,SOLO
5016,1205,5.0,SOLO
5016,1512,5.0,SOLO
5016,386,5.0,SOLO
5016,1959,5.0,SOLO
5016,755,1.0,SOLO
5016,733,1.0,SOLO
5016,46,1.0,SOLO
5016,755,1.0,SOLO
5017,251,5.0,SOLO
5017,504,5.0,SOLO
5017,1545,5.0,SOLO
5017,374,5.0,SOLO
5017,1296,5.0,SOLO
5017,798,5.0,SOLO
5017,584,5.0,SOLO
5017,147,5.0,SOLO
5017,2222,5.0,SOLO
5017,1535,5.0,SOLO
5017,1116,5.0,SOLO
5017,459,5.0,SOLO
5017,1112,5.0,SOLO
5017,273,5.0,SOLO
5017,1223,5.0,SOLO
5017,783,5.0,SOLO
5017,1942,5.0,SOLO
5017,858,5.0,SOLO
5017,1100,5.0,SOLO
5017,1400,5.0,SOLO
5017,1664,5.0,SOLO
5017,422,1.0,SOLO
5017,733,1.0,SOLO
5017,422,1.0,SOLO
5018,1213,5.0,SOLO
5018,315,5.0,SOLO
5018,2008,5.0,SOLO
5018,770,5.0,SOLO
5018,2115,5.0,SOLO
5018,96,5.0,SOLO
5018,1038,5.0,SOLO
5018,2233,5.0,SOLO
5018,475,5.0,SOLO
5018,809,5.0,SOLO
5018,830,5.0,SOLO
5018,956,5.0,SOLO
5018,1676,5.0,SOLO
5018,1850,5.0,SOLO
5018,2022,5.0,SOLO
5018,641,5.0,SOLO
5018,859,5.0,SOLO
5018,1263,5.0,SOLO
5018,178,5.0,SOLO
5018,1736,5.0,SOLO
5018,730,5.0,SOLO
5018,871,5.0,SOLO
5018,755,1.0,SOLO
5018,298,1.0,SOLO
5018,733,1.0,SOLO
5018,46,1.0,SOLO
5019,1461,5.0,SOLO
5019,1661,5.0,SOLO
5019,76,5.0,SOLO
5019,651,5.0,SOLO
5019,384,5.0,SOLO
5019,1109,5.0,SOLO
5019,917,5.0,SOLO
5019,1150,5.0,SOLO
5019,282,5.0,SOLO
5019,150,5.0,SOLO
5019,770,5.0,SOLO
5019,460,5.0,SOLO
5019,1146,5.0,SOLO
5019,2248,5.0,SOLO
5019,656,5.0,SOLO
5019,636,5.0,SOLO
5019,190,5.0,SOLO
5019,879,5.0,SOLO
5019,1548,5.0,SOLO
5019,2129,5.0,SOLO
5019,46,1.0,SOLO
5019,755,1.0,SOLO
5019,733,1.0,SOLO
5019,298,1.0,SOLO
5020,2096,5.0,SOLO
5020,101,5.0,SOLO
5020,1573,5.0,SOLO
5020,64,5.0,SOLO
5020,1037,5.0,SOLO
5020,1831,5.0,SOLO
5020,734,5.0,SOLO
5020,359,5.0,SOLO
5020,934,5.0,SOLO
5020,536,5.0,SOLO
5020,323,5.0,SOLO
5020,1751,5.0,SOLO
5020,1356,5.0,SOLO
5020,941,5.0,SOLO
5020,1837,5.0,SOLO
5020,721,5.0,SOLO
5020,669,5.0,SOLO
5020,156,5.0,SOLO
5020,1649,5.0,SOLO
5020,474,5.0,SOLO
5020,602,5.0,SOLO
5020,422,1.0,SOLO
5020,298,1.0,SOLO
5020,755,1.0,SOLO
5020,755,1.0,SOLO
5021,896,5.0,SOLO
5021,350,5.0,SOLO
5021,1292,5.0,SOLO
5021,600,5.0,SOLO
5021,1617,5.0,SOLO
5021,75,5.0,SOLO
5021,2214,5.0,SOLO
5021,759,5.0,SOLO
5021,2180,5.0,SOLO
5021,338,5.0,SOLO
5021,1294,5.0,SOLO
5021,46,1.0,SOLO
5021,1881,5.0,SOLO
5021,1554,5.0,SOLO
5021,1945,5.0,SOLO
5021,271,5.0,SOLO
5021,1060,5.0,SOLO
5021,1844,5.0,SOLO
5021,1394,5.0,SOLO
5021,193,5.0,SOLO
5021,1114,5.0,SOLO
5021,298,1.0,SOLO
5021,422,1.0,SOLO
5021,733,1.0,SOLO
5022,2209,5.0,SOLO
5022,423,5.0,SOLO
5022,1579,5.0,SOLO
5022,643,5.0,SOLO
5022,1363,5.0,SOLO
5022,1092,5.0,SOLO
5022,89,5.0,SOLO
5022,816,5.0,SOLO
5022,1744,5.0,SOLO
5022,392,5.0,SOLO
5022,1451,5.0,SOLO
5022,729,5.0,SOLO
5022,1220,5.0,SOLO
5022,612,5.0,SOLO
5022,1679,5.0,SOLO
5022,65,5.0,SOLO
5022,946,5.0,SOLO
5022,2010,5.0,SOLO
5022,1331,5.0,SOLO
5022,129,5.0,SOLO
5022,713,5.0,SOLO
5022,990,5.0,SOLO
5022,1824,5.0,SOLO
5022,422,1.0,SOLO
5022,755,1.0,SOLO
5022,755,1.0,SOLO
5022,46,1.0,SOLO
5023,963,5.0,SOLO
5023,866,5.0,SOLO
5023,732,5.0,SOLO
5023,399,5.0,SOLO
5023,255,5.0,SOLO
5023,446,5.0,SOLO
5023,1475,5.0,SOLO
5023,1639,5.0,SOLO
5023,395,5.0,SOLO
5023,1240,5.0,SOLO
5023,13,5.0,SOLO
5023,414,5.0,SOLO
5023,1585,5.0,SOLO
5023,1846,5.0,SOLO
5023,116,5.0,SOLO
5023,1508,5.0,SOLO
5023,792,5.0,SOLO
5023,2048,5.0,SOLO
5023,527,5.0,SOLO
5023,2185,5.0,SOLO
5023,755,1.0,SOLO
5023,733,1.0,SOLO
5023,46,1.0,SOLO
5023,733,1.0,SOLO
5024,1527,5.0,SOLO
5024,1824,5.0,SOLO
5024,744,5.0,SOLO
5024,415,5.0,SOLO
5024,1831,5.0,SOLO
5024,1612,5.0,SOLO
5024,27,5.0,SOLO
5024,192,5.0,SOLO
5024,1072,5.0,SOLO
5024,1053,5.0,SOLO
5024,546,5.0,SOLO
5024,612,5.0,SOLO
5024,1972,5.0,SOLO
5024,1259,5.0,SOLO
5024,646,5.0,SOLO
5024,165,5.0,SOLO
5024,178,5.0,SOLO
5024,191,5.0,SOLO
5024,1226,5.0,SOLO
5024,301,5.0,SOLO
5024,46,1.0,SOLO
5024,422,1.0,SOLO
5024,755,1.0,SOLO
5024,298,1.0,SOLO
5024,46,1.0,SOLO
5025,914,5.0,SOLO
5025,664,5.0,SOLO
5025,2057,5.0,SOLO
5025,1019,5.0,SOLO
5025,1842,5.0,SOLO
5025,1469,5.0,SOLO
5025,93,5.0,SOLO
5025,2095,5.0,SOLO
5025,689,5.0,SOLO
5025,2179,5.0,SOLO
5025,2075,5.0,SOLO
5025,104,5.0,SOLO
5025,311,5.0,SOLO
5025,1859,5.0,SOLO
5025,569,5.0,SOLO
5025,1433,5.0,SOLO
5025,297,5.0,SOLO
5025,354,5.0,SOLO
5025,1458,5.0,SOLO
5025,2010,5.0,SOLO
5025,422,1.0,SOLO
5025,298,1.0,SOLO
5025,422,1.0,SOLO
5026,210,5.0,SOLO
5026,2241,5.0,SOLO
5026,1198,5.0,SOLO
5026,1165,5.0,SOLO
5026,135,5.0,SOLO
5026,901,5.0,SOLO
5026,119,5.0,SOLO
5026,1096,5.0,SOLO
5026,663,5.0,SOLO
5026,892,5.0,SOLO
5026,1700,5.0,SOLO
5026,1936,5.0,SOLO
5026,1487,5.0,SOLO
5026,1122,5.0,SOLO
5026,760,5.0,SOLO
5026,2001,5.0,SOLO
5026,330,5.0,SOLO
5026,1254,5.0,SOLO
5026,1471,5.0,SOLO
5026,1001,5.0,SOLO
5026,305,5.0,SOLO
5026,298,1.0,SOLO
5026,46,1.0,SOLO
5026,733,1.0,SOLO
5026,733,1.0,SOLO
5027,282,5.0,SOLO
5027,595,5.0,SOLO
5027,1799,5.0,SOLO
5027,552,5.0,SOLO
5027,1823,5.0,SOLO
5027,446,5.0,SOLO
5027,684,5.0,SOLO
5027,1448,5.0,SOLO
5027,2122,5.0,SOLO
5027,2195,5.0,SOLO
5027,821,5.0,SOLO
5027,1236,5.0,SOLO
5027,1010,5.0,SOLO
5027,2084,5.0,SOLO
5027,1597,5.0,SOLO
5027,2076,5.0,SOLO
5027,1616,5.0,SOLO
5027,61,5.0,SOLO
5027,470,5.0,SOLO
5027,642,5.0,SOLO
5027,983,5.0,SOLO
5027,630,5.0,SOLO
5027,859,5.0,SOLO
5027,46,1.0,SOLO
5027,755,1.0,SOLO
5027,422,1.0,SOLO
5027,733,1.0,SOLO
5027,422,1.0,SOLO
5028,815,5.0,SOLO
5028,1026,5.0,SOLO
5028,474,5.0,SOLO
5028,469,5.0,SOLO
5028,1373,5.0,SOLO
5028,837,5.0,SOLO
5028,1233,5.0,SOLO
5028,1262,5.0,SOLO
5028,1077,5.0,SOLO
5028,331,5.0,SOLO
5028,1930,5.0,SOLO
5028,1855,5.0,SOLO
5028,884,5.0,SOLO
5028,2033,5.0,SOLO
5028,321,5.0,SOLO
5028,1755,5.0,SOLO
5028,1613,5.0,SOLO
5028,2108,5.0,SOLO
5028,2091,5.0,SOLO
5028,852,5.0,SOLO
5028,1828,5.0,SOLO
5028,733,1.0,SOLO
5028,298,1.0,SOLO
5028,298,1.0,SOLO
5029,967,5.0,SOLO
5029,1568,5.0,SOLO
5029,1831,5.0,SOLO
5029,1000,5.0,SOLO
5029,2190,5.0,SOLO
5029,1669,5.0,SOLO
5029,466,5.0,SOLO
5029,1877,5.0,SOLO
5029,2095,5.0,SOLO
5029,1275,5.0,SOLO
5029,2141,5.0,SOLO
5029,736,5.0,SOLO
5029,1940,5.0,SOLO
5029,533,5.0,SOLO
5029,2124,5.0,SOLO
5029,823,5.0,SOLO
5029,1455,5.0,SOLO
5029,1556,5.0,SOLO
5029,722,5.0,SOLO
5029,2248,5.0,SOLO
5029,1886,5.0,SOLO
5029,678,5.0,SOLO
5029,2257,5.0,SOLO
5029,2128,5.0,SOLO
5029,1578,5.0,SOLO
5029,420,5.0,SOLO
5029,755,1.0,SOLO
5029,46,1.0,SOLO
5029,298,1.0,SOLO
5029,46,1.0,SOLO
5030,1367,5.0,SOLO
5030,724,5.0,SOLO
5030,1246,5.0,SOLO
5030,1129,5.0,SOLO
5030,1389,5.0,SOLO
5030,1944,5.0,SOLO
5030,165,5.0,SOLO
5030,2264,5.0,SOLO
5030,2075,5.0,SOLO
5030,1589,5.0,SOLO
5030,343,5.0,SOLO
5030,1968,5.0,SOLO
5030,28,5.0,SOLO
5030,940,5.0,SOLO
5030,712,5.0,SOLO
5030,654,5.0,SOLO
5030,1725,5.0,SOLO
5030,830,5.0,SOLO
5030,114,5.0,SOLO
5030,1561,5.0,SOLO
5030,134,5.0,SOLO
5030,877,5.0,SOLO
5030,2025,5.0,SOLO
5030,2232,5.0,SOLO
5030,422,1.0,SOLO
5030,755,1.0,SOLO
5030,46,1.0,SOLO
5030,733,1.0,SOLO
5031,1325,5.0,SOLO
5031,1849,5.0,SOLO
5031,2145,5.0,SOLO
5031,1568,5.0,SOLO
5031,902,5.0,SOLO
5031,1403,5.0,SOLO
5031,111,5.0,SOLO
5031,402,5.0,SOLO
5031,1725,5.0,SOLO
5031,1557,5.0,SOLO
5031,1765,5.0,SOLO
5031,1094,5.0,SOLO
5031,1812,5.0,SOLO
5031,1885,5.0,SOLO
5031,1869,5.0,SOLO
5031,634,5.0,SOLO
5031,436,5.0,SOLO
5031,1858,5.0,SOLO
5031,310,5.0,SOLO
5031,820,5.0,SOLO
5031,2072,5.0,SOLO
5031,731,5.0,SOLO
5031,72,5.0,SOLO
5031,298,1.0,SOLO
5031,733,1.0,SOLO
5031,422,1.0,SOLO
5031,422,1.0,SOLO
5032,420,5.0,SOLO
