UserID,ItemID,Rating,TripType
5000,202,4.75,BUSINESS
5000,1600,4.5,BUSINESS
5000,1078,5.0,BUSINESS
5000,1542,3.0,BUSINESS
5000,1535,4.75,BUSINESS
5000,686,3.5,BUSINESS
5000,1613,2.0,BUSINESS
5000,1887,3.0,BUSINESS
5000,1834,4.0,BUSINESS
5000,2258,4.0,BUSINESS
5000,1908,1.0,BUSINESS
5000,575,5.0,BUSINESS
5000,1686,3.0,BUSINESS
5000,682,4.22,BUSINESS
5000,1989,5.0,BUSINESS
5000,2041,4.0,BUSINESS
5000,166,4.0,BUSINESS
5000,1200,4.5,BUSINESS
5000,271,4.4,BUSINESS
5000,1577,5.0,BUSINESS
5000,680,5.0,BUSINESS
5000,890,5.0,BUSINESS
5000,680,5.0,BUSINESS
5001,936,3.0,BUSINESS
5001,1640,3.0,BUSINESS
5001,154,4.33,BUSINESS
5001,839,4.2,BUSINESS
5001,1353,4.67,BUSINESS
5001,952,4.5,BUSINESS
5001,419,4.23,BUSINESS
5001,290,4.24,BUSINESS
5001,1224,5.0,BUSINESS
5001,2,3.7,BUSINESS
5001,340,4.19,BUSINESS
5001,1490,4.5,BUSINESS
5001,1724,5.0,BUSINESS
5001,613,4.5,BUSINESS
5001,230,4.5,BUSINESS
5001,74,4.06,BUSINESS
5001,680,5.0,BUSINESS
5001,890,5.0,BUSINESS
5001,680,5.0,BUSINESS
5001,733,5.0,BUSINESS
5002,277,5.0,BUSINESS
5002,1356,4.5,BUSINESS
5002,1488,4.25,BUSINESS
5002,859,2.0,BUSINESS
5002,445,4.33,BUSINESS
5002,168,4.0,BUSINESS
5002,1668,4.5,BUSINESS
5002,144,3.75,BUSINESS
5002,290,4.24,BUSINESS
5002,895,2.0,BUSINESS
5002,1951,4.33,BUSINESS
5002,347,4.27,BUSINESS
5002,1799,4.75,BUSINESS
5002,467,4.05,BUSINESS
5002,1365,4.0,BUSINESS
5002,1075,5.0,BUSINESS
5002,367,3.5,BUSINESS
5002,1133,4.22,BUSINESS
5002,2064,1.0,BUSINESS
5002,1505,4.5,BUSINESS
5002,733,5.0,BUSINESS
5002,890,5.0,BUSINESS
5002,1577,5.0,BUSINESS
5002,680,5.0,BUSINESS
5003,1888,4.5,BUSINESS
5003,1369,5.0,BUSINESS
5003,1226,5.0,BUSINESS
5003,285,4.14,BUSINESS
5003,1052,3.67,BUSINESS
5003,130,3.75,BUSINESS
5003,1438,3.0,BUSINESS
5003,1976,5.0,BUSINESS
5003,1928,4.5,BUSINESS
5003,991,4.1,BUSINESS
5003,57,3.75,BUSINESS
5003,2060,5.0,BUSINESS
5003,1818,5.0,BUSINESS
5003,1098,4.0,BUSINESS
5003,1236,4.0,BUSINESS
5003,1131,4.0,BUSINESS
5003,646,4.0,BUSINESS
5003,2107,3.0,BUSINESS
5003,734,4.33,BUSINESS
5003,1003,3.0,BUSINESS
5003,1364,5.0,BUSINESS
5003,680,5.0,BUSINESS
5003,1577,5.0,BUSINESS
5003,890,5.0,BUSINESS
5003,733,5.0,BUSINESS
5003,890,5.0,BUSINESS
5004,3,4.25,BUSINESS
5004,843,4.0,BUSINESS
5004,205,3.8,BUSINESS
5004,609,4.67,BUSINESS
5004,2017,4.0,BUSINESS
5004,1347,4.5,BUSINESS
5004,469,3.7,BUSINESS
5004,1487,4.56,BUSINESS
5004,1284,4.0,BUSINESS
5004,1506,4.0,BUSINESS
5004,691,3.5,BUSINESS
5004,1259,4.0,BUSINESS
5004,537,4.75,BUSINESS
5004,452,4.11,BUSINESS
5004,594,4.45,BUSINESS
5004,1105,4.0,BUSINESS
5004,2027,5.0,BUSINESS
5004,998,5.0,BUSINESS
5004,1577,5.0,BUSINESS
5004,998,5.0,BUSINESS
5004,680,5.0,BUSINESS
5004,1577,5.0,BUSINESS
5005,125,2.5,BUSINESS
5005,1279,3.0,BUSINESS
5005,1808,4.0,BUSINESS
5005,1504,4.33,BUSINESS
5005,1705,4.0,BUSINESS
5005,1664,4.67,BUSINESS
5005,476,4.06,BUSINESS
5005,1580,5.0,BUSINESS
5005,1303,4.0,BUSINESS
5005,1312,4.0,BUSINESS
5005,2000,4.5,BUSINESS
5005,416,4.67,BUSINESS
5005,1408,4.0,BUSINESS
5005,907,4.36,BUSINESS
5005,2065,4.0,BUSINESS
5005,2080,2.0,BUSINESS
5005,1130,4.14,BUSINESS
5005,707,4.5,BUSINESS
5005,551,4.0,BUSINESS
5005,680,5.0,BUSINESS
5005,998,5.0,BUSINESS
5005,1577,5.0,BUSINESS
5005,733,5.0,BUSINESS
5006,629,4.0,BUSINESS
5006,712,5.0,BUSINESS
5006,1589,3.67,BUSINESS
5006,1147,4.5,BUSINESS
5006,1443,4.0,BUSINESS
5006,1901,3.0,BUSINESS
5006,2131,5.0,BUSINESS
5006,2076,5.0,BUSINESS
5006,1658,5.0,BUSINESS
5006,1884,4.0,BUSINESS
5006,795,3.5,BUSINESS
5006,2025,5.0,BUSINESS
5006,1646,3.0,BUSINESS
5006,2067,5.0,BUSINESS
5006,844,5.0,BUSINESS
5006,1629,5.0,BUSINESS
5006,1156,4.1,BUSINESS
5006,2182,5.0,BUSINESS
5006,1799,4.75,BUSINESS
5006,2124,4.5,BUSINESS
5006,2037,5.0,BUSINESS
5006,733,5.0,BUSINESS
5006,680,5.0,BUSINESS
5006,890,5.0,BUSINESS
5006,998,5.0,BUSINESS
5006,998,5.0,BUSINESS
5007,458,4.67,BUSINESS
5007,1953,4.0,BUSINESS
5007,24,4.0,BUSINESS
